0.00000,0.10000,0.20000,0.30000,0.40000,0.50000,0.40000,0.30000,0.20000,0.10000,0.00000
0.00000,0.10000,0.20000,0.30000,0.40000,0.30000,0.40000,0.30000,0.20000,0.10000,0.00000
0.00000,0.10000,0.20000,0.30000,0.20000,0.50000,0.20000,0.30000,0.20000,0.10000,0.00000
0.00000,0.10000,0.20000,0.10000,0.60000,-0.10000,0.60000,0.10000,0.20000,0.10000,0.00000
0.00000,0.10000,-0.00000,0.70000,-0.60000,1.30000,-0.60000,0.70000,-0.00000,0.10000,0.00000
0.00000,-0.10000,0.80000,-1.30000,2.60000,-2.50000,2.60000,-1.30000,0.80000,-0.10000,0.00000
0.00000,0.90000,-2.20000,4.70000,-6.40000,7.70000,-6.40000,4.70000,-2.20000,0.90000,0.00000
0.00000,-3.10000,7.80000,-13.30000,18.80000,-20.50000,18.80000,-13.30000,7.80000,-3.10000,0.00000
0.00000,10.90000,-24.20000,39.90000,-52.60000,58.10000,-52.60000,39.90000,-24.20000,10.90000,0.00000
0.00000,-35.10000,75.00000,-116.70000,150.60000,-163.30000,150.60000,-116.70000,75.00000,-35.10000,0.00000
0.00000,110.10000,-226.80000,342.30000,-430.60000,464.50000,-430.60000,342.30000,-226.80000,110.10000,0.00000
0.00000,-336.90000,679.20000,-999.70000,1237.40000,-1325.70000,1237.40000,-999.70000,679.20000,-336.90000,0.00000
0.00000,1016.10000,-2015.80000,2916.30000,-3562.80000,3800.50000,-3562.80000,2916.30000,-2015.80000,1016.10000,0.00000
0.00000,-3031.90000,5948.20000,-8494.90000,10279.60000,-10926.10000,10279.60000,-8494.90000,5948.20000,-3031.90000,0.00000
0.00000,8980.10000,-17475.00000,24722.70000,-29700.60000,31485.30000,-29700.60000,24722.70000,-17475.00000,8980.10000,0.00000
0.00000,-26455.10000,51177.80000,-71898.30000,85908.60000,-90886.50000,85908.60000,-71898.30000,51177.80000,-26455.10000,0.00000
0.00000,77632.90000,-149531.20000,208984.70000,-248693.40000,262703.70000,-248693.40000,208984.70000,-149531.20000,77632.90000,0.00000
0.00000,-227164.10000,436148.80000,-607209.30000,720381.80000,-760090.50000,720381.80000,-607209.30000,436148.80000,-227164.10000,0.00000
0.00000,663312.90000,-1270522.20000,1763739.90000,-2087681.60000,2200854.10000,-2087681.60000,1763739.90000,-1270522.20000,663312.90000,0.00000
0.00000,-1933835.10000,3697575.00000,-5121943.70000,6052275.60000,-6376217.30000,6052275.60000,-5121943.70000,3697575.00000,-1933835.10000,0.00000
0.00000,5631410.10000,-10753353.80000,14871794.30000,-17550436.60000,18480768.50000,-17550436.60000,14871794.30000,-10753353.80000,5631410.10000,0.00000
0.00000,-16384763.90000,31256558.20000,-43175584.70000,50902999.40000,-53581641.70000,50902999.40000,-43175584.70000,31256558.20000,-16384763.90000,0.00000
0.00000,47641322.10000,-90816906.80000,125335142.30000,-147660225.80000,155387640.50000,-147660225.80000,125335142.30000,-90816906.80000,47641322.10000,0.00000
0.00000,-138458228.90000,263793371.20000,-363812274.90000,428383008.60000,-450708092.10000,428383008.60000,-363812274.90000,263793371.20000,-138458228.90000,0.00000
0.00000,402251600.10000,-766063875.00000,1055988654.69999,-1242903375.59999,1307474109.29999,-1242903375.59999,1055988654.69999,-766063875.00000,402251600.10000,0.00000
0.00000,-1168315475.09999,2224304129.79999,-3064955905.29998,3606366139.59998,-3793280860.49998,3606366139.59998,-3064955905.29998,2224304129.79999,-1168315475.09999,0.00000
0.00000,3392619604.89998,-6457575510.19996,8895626174.69995,-10464602905.39994,11006013139.69993,-10464602905.39994,8895626174.69995,-6457575510.19996,3392619604.89998,0.00000
0.00000,-9850195115.09994,18745821289.79988,-25817804590.29984,30366242219.79981,-31935218950.49980,30366242219.79981,-25817804590.29984,18745821289.79988,-9850195115.09994,0.00000
